vector,latency,accuracy,mem
"[0, 0, 1, 1, 0, 3, 1, 0, 0]",0.5395841598510742,0.2259182184934616,2040.5
"[0, 0, 1, 1, 0, 3, 1, 0, 1]",0.5439002513885498,0.21787941455841064,2050.1
"[0, 0, 1, 1, 0, 3, 1, 1, 0]",0.5398743152618408,0.21884961426258087,2046.9
"[0, 0, 1, 1, 0, 3, 1, 1, 1]",0.5465483665466309,0.8329868316650391,2046.9
"[0, 0, 1, 1, 0, 4, 0, 0, 0]",0.5433027744293213,0.21843381226062775,2042.1
"[0, 0, 1, 1, 0, 4, 0, 0, 1]",0.5402822494506836,0.22661122679710388,2027.7
"[0, 0, 1, 1, 0, 4, 0, 1, 0]",0.5437369346618652,0.2297990322113037,2027.7
"[0, 0, 1, 1, 0, 4, 0, 1, 1]",0.535038948059082,0.2343728393316269,2037.7
"[0, 0, 1, 1, 0, 4, 1, 0, 0]",0.5310995578765869,0.2176022231578827,2027.7
"[0, 0, 1, 1, 0, 4, 1, 0, 1]",0.5321412086486816,0.22106721997261047,2040.5
"[0, 0, 1, 1, 0, 4, 1, 1, 0]",0.5922408103942871,0.2130284160375595,2046.9
"[0, 0, 1, 1, 0, 4, 1, 1, 1]",0.5750327110290527,0.8539154529571533,2042.1
"[0, 0, 1, 1, 1, 0, 0, 0, 0]",0.5440640449523926,0.22522522509098053,2155.5
"[0, 0, 1, 1, 1, 0, 0, 0, 1]",0.5179080963134766,0.23146222531795502,2131.5
"[0, 0, 1, 1, 1, 0, 0, 1, 0]",0.53977370262146,0.234927237033844,2125.1
"[0, 0, 1, 1, 1, 0, 0, 1, 1]",0.5279226303100586,0.23977823555469513,2143.9
"[0, 0, 1, 1, 1, 0, 1, 0, 0]",0.5247244834899902,0.2209286242723465,2131.5
"[0, 0, 1, 1, 1, 0, 1, 0, 1]",0.5572643280029297,0.22508662939071655,2122.3
"[0, 0, 1, 1, 1, 0, 1, 1, 0]",0.5253558158874512,0.8160775899887085,2059.5
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",0.5408375263214111,0.8146916031837463,2107.5
"[0, 0, 1, 1, 1, 1, 0, 0, 0]",0.5305666923522949,0.22273042798042297,2058.1
"[0, 0, 1, 1, 1, 1, 0, 0, 1]",0.5887393951416016,0.2264726310968399,2022.9
"[0, 0, 1, 1, 1, 1, 0, 1, 0]",0.53666090965271,0.23783783614635468,2046.9
"[0, 0, 1, 1, 1, 1, 0, 1, 1]",0.5310044288635254,0.23465003073215485,2037.7
"[0, 0, 1, 1, 1, 1, 1, 0, 0]",0.5811538696289062,0.22231462597846985,2036.5
"[0, 0, 1, 1, 1, 1, 1, 0, 1]",0.5393750667572021,0.21607761085033417,2048.5
"[0, 0, 1, 1, 1, 1, 1, 1, 0]",0.5244364738464355,0.853638231754303,2016.9
"[0, 0, 1, 1, 1, 1, 1, 1, 1]",0.558464765548706,0.8468468189239502,2040.5
"[0, 0, 1, 1, 1, 2, 0, 0, 0]",0.5334358215332031,0.23007622361183167,2048.5
"[0, 0, 1, 1, 1, 2, 0, 0, 1]",0.5354862213134766,0.2286902219057083,2040.5
"[0, 0, 1, 1, 1, 2, 0, 1, 0]",0.5454249382019043,0.2421344369649887,2022.9
"[0, 0, 1, 1, 1, 2, 0, 1, 1]",0.5419268608093262,0.24462924897670746,2046.9
"[0, 0, 1, 1, 1, 2, 1, 0, 0]",0.541424036026001,0.2176022231578827,2040.5
"[0, 0, 1, 1, 1, 2, 1, 0, 1]",0.566270112991333,0.21732501685619354,2043.7
"[0, 0, 1, 1, 1, 2, 1, 1, 0]",0.5925846099853516,0.8424116373062134,2037.7
"[0, 0, 1, 1, 1, 2, 1, 1, 1]",0.5488054752349854,0.8485100269317627,2034.1
"[0, 0, 1, 1, 1, 3, 0, 0, 0]",0.5457003116607666,0.22176022827625275,2028.5
"[0, 0, 1, 1, 1, 3, 0, 0, 1]",0.5438768863677979,0.23007622361183167,2046.9
"[0, 0, 1, 1, 1, 3, 0, 1, 0]",0.602330207824707,0.23645183444023132,2046.9
"[0, 0, 1, 1, 1, 3, 0, 1, 1]",0.5579583644866943,0.23756064474582672,2042.1
"[0, 0, 1, 1, 1, 3, 1, 0, 0]",0.5773859024047852,0.22286902368068695,2037.7
"[0, 0, 1, 1, 1, 3, 1, 0, 1]",0.5241658687591553,0.22079001367092133,1961.2
"[0, 0, 1, 1, 1, 3, 1, 1, 0]",0.5365865230560303,0.8546084761619568,2024.9
"[0, 0, 1, 1, 1, 3, 1, 1, 1]",0.6085493564605713,0.8572418689727783,2037.7
"[0, 0, 1, 1, 1, 4, 0, 0, 0]",0.5669560432434082,0.2237006276845932,2046.9
"[0, 0, 1, 1, 1, 4, 0, 0, 1]",0.5408298969268799,0.22508662939071655,2040.5
"[0, 0, 1, 1, 1, 4, 0, 1, 0]",0.6007676124572754,0.23963963985443115,2037.7
"[0, 0, 1, 1, 1, 4, 0, 1, 1]",0.5547909736633301,0.23783783614635468,2040.5
"[0, 0, 1, 1, 1, 4, 1, 0, 0]",0.552539587020874,0.2225918173789978,2010.1
"[0, 0, 1, 1, 1, 4, 1, 0, 1]",0.5413393974304199,0.21150381863117218,2040.5
"[0, 0, 1, 1, 1, 4, 1, 1, 0]",0.5434904098510742,0.8314622044563293,2037.7
"[0, 0, 1, 1, 1, 4, 1, 1, 1]",0.5395970344543457,0.8522522449493408,2046.9
"[0, 0, 2, 0, 0, 0, 0, 0, 0]",0.5664784908294678,0.22217601537704468,2086.7
"[0, 0, 2, 0, 0, 0, 0, 0, 1]",0.5512440204620361,0.2187110185623169,2122.3
"[0, 0, 2, 0, 0, 0, 0, 1, 0]",0.5529718399047852,0.21884961426258087,2131.5
"[0, 0, 2, 0, 0, 0, 0, 1, 1]",0.5136909484863281,0.219265416264534,2131.5
"[0, 0, 2, 0, 0, 0, 1, 0, 0]",0.5756020545959473,0.21510741114616394,2143.9
"[0, 0, 2, 0, 0, 0, 1, 0, 1]",0.5233654975891113,0.2275814265012741,2143.9
"[0, 0, 2, 0, 0, 0, 1, 1, 0]",0.5299868583679199,0.21510741114616394,2083.5
"[0, 0, 2, 0, 0, 0, 1, 1, 1]",0.5265710353851318,0.25862786173820496,2121.1
"[0, 0, 2, 0, 0, 1, 0, 0, 0]",0.5267589092254639,0.23104643821716309,2054.9
"[0, 0, 2, 0, 0, 1, 0, 0, 1]",0.5310108661651611,0.2327096313238144,2046.9
"[0, 0, 2, 0, 0, 1, 0, 1, 0]",0.5277032852172852,0.23728343844413757,2022.9
"[0, 0, 2, 0, 0, 1, 0, 1, 1]",0.5163278579711914,0.23243242502212524,2022.9
"[0, 0, 2, 0, 0, 1, 1, 0, 0]",0.5926845073699951,0.22176022827625275,2042.1
"[0, 0, 2, 0, 0, 1, 1, 0, 1]",0.5400397777557373,0.2181566208600998,2024.9
"[0, 0, 2, 0, 0, 1, 1, 1, 0]",0.5398068428039551,0.23243242502212524,2040.5
"[0, 0, 2, 0, 0, 1, 1, 1, 1]",0.5162150859832764,0.860291063785553,2054.9
"[0, 0, 2, 0, 0, 2, 0, 0, 0]",0.5234301090240479,0.23257103562355042,2046.9
"[0, 0, 2, 0, 0, 2, 0, 0, 1]",0.5300607681274414,0.22799722850322723,2046.9
"[0, 0, 2, 0, 0, 2, 0, 1, 0]",0.5407445430755615,0.23465003073215485,2054.9
"[0, 0, 2, 0, 0, 2, 0, 1, 1]",0.5216903686523438,0.23506583273410797,2050.1
"[0, 0, 2, 0, 0, 2, 1, 0, 0]",0.5590779781341553,0.2187110185623169,2033.3
"[0, 0, 2, 0, 0, 2, 1, 0, 1]",0.5445854663848877,0.21386002004146576,2042.1
"[0, 0, 2, 0, 0, 2, 1, 1, 0]",0.5307068824768066,0.22896742820739746,2046.9
"[0, 0, 2, 0, 0, 2, 1, 1, 1]",0.6020359992980957,0.6964656710624695,2054.9
"[0, 0, 2, 0, 0, 3, 0, 0, 0]",0.544501543045044,0.22550243139266968,2010.1
"[0, 0, 2, 0, 0, 3, 0, 0, 1]",0.5217275619506836,0.22356201708316803,2040.5
"[0, 0, 2, 0, 0, 3, 0, 1, 0]",0.5091700553894043,0.23589743673801422,2040.5
"[0, 0, 2, 0, 0, 3, 0, 1, 1]",0.5432543754577637,0.24005544185638428,2037.7
"[0, 0, 2, 0, 0, 3, 1, 0, 0]",0.5465569496154785,0.22051282227039337,2028.5
"[0, 0, 2, 0, 0, 3, 1, 0, 1]",0.541558027267456,0.21732501685619354,2028.5
"[0, 0, 2, 0, 0, 3, 1, 1, 0]",0.5523884296417236,0.2253638207912445,2035.7
"[0, 0, 2, 0, 0, 3, 1, 1, 1]",0.5450093746185303,0.2515592575073242,2054.9
"[0, 0, 2, 0, 0, 4, 0, 0, 0]",0.5200321674346924,0.22716562449932098,2022.9
"[0, 0, 2, 0, 0, 4, 0, 0, 1]",0.5326964855194092,0.22730422019958496,2028.5
"[0, 0, 2, 0, 0, 4, 0, 1, 0]",0.5125746726989746,0.23104643821716309,2054.9
"[0, 0, 2, 0, 0, 4, 0, 1, 1]",0.5385532379150391,0.23562023043632507,2027.7
"[0, 0, 2, 0, 0, 4, 1, 0, 0]",0.6075739860534668,0.22383922338485718,2037.7
"[0, 0, 2, 0, 0, 4, 1, 0, 1]",0.5189037322998047,0.2209286242723465,1971.7
"[0, 0, 2, 0, 0, 4, 1, 1, 0]",0.5110218524932861,0.22855162620544434,2033.3
"[0, 0, 2, 0, 0, 4, 1, 1, 1]",0.58502197265625,0.24629244208335876,2054.9
"[0, 0, 2, 0, 1, 0, 0, 0, 0]",0.5203053951263428,0.22688843309879303,2094.7
"[0, 0, 2, 0, 1, 0, 0, 0, 1]",0.5309202671051025,0.2275814265012741,2112.3
"[0, 0, 2, 0, 1, 0, 0, 1, 0]",0.5164110660552979,0.22231462597846985,2122.3
"[0, 0, 2, 0, 1, 0, 0, 1, 1]",0.5324521064758301,0.21330560743808746,2056.3
"[0, 0, 2, 0, 1, 0, 1, 0, 0]",0.5633187294006348,0.22231462597846985,2112.3
"[0, 0, 2, 0, 1, 0, 1, 0, 1]",0.5324018001556396,0.214830219745636,2142.7
"[0, 0, 2, 0, 1, 0, 1, 1, 0]",0.5374851226806641,0.21829521656036377,2108.3
"[0, 0, 2, 0, 1, 0, 1, 1, 1]",0.5463788509368896,0.242688849568367,2139.1
"[0, 0, 2, 0, 1, 1, 0, 0, 0]",0.5582783222198486,0.23534303903579712,2063.7
"[0, 0, 2, 0, 1, 1, 0, 0, 1]",0.5384325981140137,0.23104643821716309,2046.9
"[0, 0, 2, 0, 1, 1, 0, 1, 0]",0.5328283309936523,0.23783783614635468,2054.9
"[0, 0, 2, 0, 1, 1, 0, 1, 1]",0.5868704319000244,0.23617464303970337,2050.1
"[0, 0, 2, 0, 1, 1, 1, 0, 0]",0.538517951965332,0.22966043651103973,2048.5
"[0, 0, 2, 0, 1, 1, 1, 0, 1]",0.5135135650634766,0.21732501685619354,2046.9
"[0, 0, 2, 0, 1, 1, 1, 1, 0]",0.606024980545044,0.24227304756641388,2046.9
"[0, 0, 2, 0, 1, 1, 1, 1, 1]",0.5388650894165039,0.5187802910804749,2032.5
"[0, 0, 2, 0, 1, 2, 0, 0, 0]",0.5426609516143799,0.2388080358505249,2024.9
"[0, 0, 2, 0, 1, 2, 0, 0, 1]",0.573115348815918,0.23007622361183167,2050.1
"[0, 0, 2, 0, 1, 2, 0, 1, 0]",0.5309669971466064,0.23465003073215485,2037.7
"[0, 0, 2, 0, 1, 2, 0, 1, 1]",0.5521349906921387,0.24282744526863098,2046.9
"[0, 0, 2, 0, 1, 2, 1, 0, 0]",0.577160120010376,0.22855162620544434,2046.9
"[0, 0, 2, 0, 1, 2, 1, 0, 1]",0.523728609085083,0.2181566208600998,2032.5
"[0, 0, 2, 0, 1, 2, 1, 1, 0]",0.518604040145874,0.23312543332576752,2022.9
"[0, 0, 2, 0, 1, 2, 1, 1, 1]",0.6011257171630859,0.5286209583282471,2054.9
"[0, 0, 2, 0, 1, 3, 0, 0, 0]",0.5387213230133057,0.23534303903579712,2036.5
"[0, 0, 2, 0, 1, 3, 0, 0, 1]",0.5967800617218018,0.22550243139266968,1998.9
"[0, 0, 2, 0, 1, 3, 0, 1, 0]",0.5769927501678467,0.24005544185638428,2058.1
"[0, 0, 2, 0, 1, 3, 0, 1, 1]",0.518437385559082,0.24365904927253723,2022.9
"[0, 0, 2, 0, 1, 3, 1, 0, 0]",0.5539686679840088,0.22619542479515076,2024.9
"[0, 0, 2, 0, 1, 3, 1, 0, 1]",0.5420362949371338,0.22051282227039337,2046.9
"[0, 0, 2, 0, 1, 3, 1, 1, 0]",0.5703976154327393,0.23686763644218445,2054.9
"[0, 0, 2, 0, 1, 3, 1, 1, 1]",0.5339577198028564,0.23284822702407837,2054.9
"[0, 0, 2, 0, 1, 4, 0, 0, 0]",0.5470151901245117,0.23312543332576752,2024.9
"[0, 0, 2, 0, 1, 4, 0, 0, 1]",0.5394768714904785,0.2253638207912445,2041.3
"[0, 0, 2, 0, 1, 4, 0, 1, 0]",0.5339288711547852,0.24227304756641388,2033.3
"[0, 0, 2, 0, 1, 4, 0, 1, 1]",0.5348913669586182,0.23686763644218445,1968.5
"[0, 0, 2, 0, 1, 4, 1, 0, 0]",0.5746231079101562,0.22744283080101013,2027.7
"[0, 0, 2, 0, 1, 4, 1, 0, 1]",0.5483958721160889,0.21663202345371246,2027.7
"[0, 0, 2, 0, 1, 4, 1, 1, 0]",0.535557746887207,0.23894663155078888,2046.9
"[0, 0, 2, 0, 1, 4, 1, 1, 1]",0.6072778701782227,0.2388080358505249,2027.7
"[0, 0, 2, 1, 0, 0, 0, 0, 0]",0.5155937671661377,0.21677061915397644,2131.5
"[0, 0, 2, 1, 0, 0, 0, 0, 1]",0.5706753730773926,0.21912682056427002,2142.7
"[0, 0, 2, 1, 0, 0, 0, 1, 0]",0.5147638320922852,0.21718642115592957,2143.9
"[0, 0, 2, 1, 0, 0, 0, 1, 1]",0.5793778896331787,0.21441441774368286,2134.7
"[0, 0, 2, 1, 0, 0, 1, 0, 0]",0.519777774810791,0.21732501685619354,2125.1
"[0, 0, 2, 1, 0, 0, 1, 0, 1]",0.5253894329071045,0.2281358242034912,2126.7
"[0, 0, 2, 1, 0, 0, 1, 1, 0]",0.5449099540710449,0.22120581567287445,2123.5
"[0, 0, 2, 1, 0, 0, 1, 1, 1]",0.5556211471557617,0.8399168252944946,2109.5
"[0, 0, 2, 1, 0, 1, 0, 0, 0]",0.5282289981842041,0.22508662939071655,2054.9
"[0, 0, 2, 1, 0, 1, 0, 0, 1]",0.5496294498443604,0.23284822702407837,2038.9
"[0, 0, 2, 1, 0, 1, 0, 1, 0]",0.5703835487365723,0.22564102709293365,2054.9
"[0, 0, 2, 1, 0, 1, 0, 1, 1]",0.580272912979126,0.23728343844413757,2068.5
"[0, 0, 2, 1, 0, 1, 1, 0, 0]",0.5377490520477295,0.21635481715202332,2037.7
"[0, 0, 2, 1, 0, 1, 1, 0, 1]",0.5278427600860596,0.219265416264534,2046.9
"[0, 0, 2, 1, 0, 1, 1, 1, 0]",0.5420868396759033,0.2164934128522873,2027.7
"[0, 0, 2, 1, 0, 1, 1, 1, 1]",0.5490303039550781,0.8582120537757874,1971.7
"[0, 0, 2, 1, 0, 2, 0, 0, 0]",0.5148661136627197,0.2214830219745636,2054.9
"[0, 0, 2, 1, 0, 2, 0, 0, 1]",0.5635027885437012,0.23021483421325684,2066.1
"[0, 0, 2, 1, 0, 2, 0, 1, 0]",0.5533535480499268,0.2286902219057083,2050.1
"[0, 0, 2, 1, 0, 2, 0, 1, 1]",0.5517148971557617,0.23922383785247803,2022.9
"[0, 0, 2, 1, 0, 2, 1, 0, 0]",0.5665283203125,0.22134442627429962,2058.1
"[0, 0, 2, 1, 0, 2, 1, 0, 1]",0.5484135150909424,0.21968121826648712,2022.9
"[0, 0, 2, 1, 0, 2, 1, 1, 0]",0.5205433368682861,0.2225918173789978,2037.7
"[0, 0, 2, 1, 0, 2, 1, 1, 1]",0.5779659748077393,0.8608454465866089,2054.9
"[0, 0, 2, 1, 0, 3, 0, 0, 0]",0.5352489948272705,0.22300761938095093,2037.7
"[0, 0, 2, 1, 0, 3, 0, 0, 1]",0.5368607044219971,0.22966043651103973,2028.5
"[0, 0, 2, 1, 0, 3, 0, 1, 0]",0.5746159553527832,0.2259182184934616,2032.5
"[0, 0, 2, 1, 0, 3, 0, 1, 1]",0.5446116924285889,0.24407485127449036,2024.9
"[0, 0, 2, 1, 0, 3, 1, 0, 0]",0.5872349739074707,0.22023561596870422,2024.9
"[0, 0, 2, 1, 0, 3, 1, 0, 1]",0.5466742515563965,0.22162161767482758,2034.1
"[0, 0, 2, 1, 0, 3, 1, 1, 0]",0.6078786849975586,0.21912682056427002,2046.9
"[0, 0, 2, 1, 0, 3, 1, 1, 1]",0.5365567207336426,0.8139986395835876,2022.9
"[0, 0, 2, 1, 0, 4, 0, 0, 0]",0.5355157852172852,0.22564102709293365,2063.7
"[0, 0, 2, 1, 0, 4, 0, 0, 1]",0.5889015197753906,0.22661122679710388,2027.7
"[0, 0, 2, 1, 0, 4, 0, 1, 0]",0.5243690013885498,0.22688843309879303,2037.7
"[0, 0, 2, 1, 0, 4, 0, 1, 1]",0.5302867889404297,0.2404712438583374,2037.7
"[0, 0, 2, 1, 0, 4, 1, 0, 0]",0.5144991874694824,0.2214830219745636,2054.9
"[0, 0, 2, 1, 0, 4, 1, 0, 1]",0.5366370677947998,0.22009702026844025,2032.5
"[0, 0, 2, 1, 0, 4, 1, 1, 0]",0.5413706302642822,0.2203742265701294,2054.9
"[0, 0, 2, 1, 0, 4, 1, 1, 1]",0.6031570434570312,0.842134416103363,2038.9
"[0, 0, 2, 1, 1, 0, 0, 0, 0]",0.52150559425354,0.22550243139266968,2122.3
"[0, 0, 2, 1, 1, 0, 0, 0, 1]",0.524071216583252,0.22799722850322723,2117.1
"[0, 0, 2, 1, 1, 0, 0, 1, 0]",0.5457127094268799,0.23589743673801422,2143.9
"[0, 0, 2, 1, 1, 0, 0, 1, 1]",0.5363357067108154,0.24171863496303558,2134.7
"[0, 0, 2, 1, 1, 0, 1, 0, 0]",0.5203499794006348,0.214830219745636,2122.3
"[0, 0, 2, 1, 1, 0, 1, 0, 1]",0.5806736946105957,0.21774081885814667,2143.9
"[0, 0, 2, 1, 1, 0, 1, 1, 0]",0.5936384201049805,0.8417186141014099,2139.1
"[0, 0, 2, 1, 1, 0, 1, 1, 1]",0.5276129245758057,0.8192654252052307,2131.5
"[0, 0, 2, 1, 1, 1, 0, 0, 0]",0.5285768508911133,0.22577962279319763,2028.5
"[0, 0, 2, 1, 1, 1, 0, 0, 1]",0.5557997226715088,0.22494801878929138,2036.5
"[0, 0, 2, 1, 1, 1, 0, 1, 0]",0.5998387336730957,0.23395703732967377,2027.7
"[0, 0, 2, 1, 1, 1, 0, 1, 1]",0.5457642078399658,0.242688849568367,2054.9
"[0, 0, 2, 1, 1, 1, 1, 0, 0]",0.5199613571166992,0.21912682056427002,2043.7
"[0, 0, 2, 1, 1, 1, 1, 0, 1]",0.5513570308685303,0.2181566208600998,2048.5
"[0, 0, 2, 1, 1, 1, 1, 1, 0]",0.5391345024108887,0.8443520665168762,2048.5
"[0, 0, 2, 1, 1, 1, 1, 1, 1]",0.6017756462097168,0.8465696573257446,2046.9
"[0, 0, 2, 1, 1, 2, 0, 0, 0]",0.5372214317321777,0.227027028799057,2062.9
"[0, 0, 2, 1, 1, 2, 0, 0, 1]",0.5397884845733643,0.23021483421325684,2046.9
"[0, 0, 2, 1, 1, 2, 0, 1, 0]",0.5191986560821533,0.2382536381483078,2040.5
"[0, 0, 2, 1, 1, 2, 0, 1, 1]",0.5640382766723633,0.25072765350341797,2034.1
"[0, 0, 2, 1, 1, 2, 1, 0, 0]",0.5411531925201416,0.21912682056427002,2037.7
"[0, 0, 2, 1, 1, 2, 1, 0, 1]",0.5426757335662842,0.21884961426258087,2046.9
"[0, 0, 2, 1, 1, 2, 1, 1, 0]",0.576002836227417,0.8419958353042603,2040.5
"[0, 0, 2, 1, 1, 2, 1, 1, 1]",0.556117057800293,0.8467082381248474,2054.9
"[0, 0, 2, 1, 1, 3, 0, 0, 0]",0.5332615375518799,0.2259182184934616,1971.7
"[0, 0, 2, 1, 1, 3, 0, 0, 1]",0.5360488891601562,0.22855162620544434,2054.9
"[0, 0, 2, 1, 1, 3, 0, 1, 0]",0.5329439640045166,0.24255023896694183,2032.5
"[0, 0, 2, 1, 1, 3, 0, 1, 1]",0.5528254508972168,0.24407485127449036,1998.9
"[0, 0, 2, 1, 1, 3, 1, 0, 0]",0.5340633392333984,0.2214830219745636,1976.5
"[0, 0, 2, 1, 1, 3, 1, 0, 1]",0.5579969882965088,0.21898822486400604,2046.9
"[0, 0, 2, 1, 1, 3, 1, 1, 0]",0.5583846569061279,0.8490644693374634,2037.7
"[0, 0, 2, 1, 1, 3, 1, 1, 1]",0.5636529922485352,0.8540540337562561,2032.5
"[0, 0, 2, 1, 1, 4, 0, 0, 0]",0.5640192031860352,0.2248094230890274,2032.5
"[0, 0, 2, 1, 1, 4, 0, 0, 1]",0.5323271751403809,0.22785863280296326,2027.7
"[0, 0, 2, 1, 1, 4, 0, 1, 0]",0.5359401702880859,0.2410256415605545,2028.5
"[0, 0, 2, 1, 1, 4, 0, 1, 1]",0.5421066284179688,0.24019403755664825,2044.5
"[0, 0, 2, 1, 1, 4, 1, 0, 0]",0.5639724731445312,0.2220374196767807,2022.9
"[0, 0, 2, 1, 1, 4, 1, 0, 1]",0.5762796401977539,0.21884961426258087,2037.7
"[0, 0, 2, 1, 1, 4, 1, 1, 0]",0.5773184299468994,0.8582120537757874,2032.5
"[0, 0, 2, 1, 1, 4, 1, 1, 1]",0.5233869552612305,0.8534996509552002,2028.5
"[0, 0, 3, 0, 0, 0, 0, 0, 0]",0.5396296977996826,0.2231462299823761,2117.9
"[0, 0, 3, 0, 0, 0, 0, 0, 1]",0.5118331909179688,0.21857242286205292,2131.5
"[0, 0, 3, 0, 0, 0, 0, 1, 0]",0.5514581203460693,0.21552321314811707,2131.5
"[0, 0, 3, 0, 0, 0, 0, 1, 1]",0.5160980224609375,0.22106721997261047,2107.5
"[0, 0, 3, 0, 0, 0, 1, 0, 0]",0.5169570446014404,0.21884961426258087,2131.5
"[0, 0, 3, 0, 0, 0, 1, 0, 1]",0.5296754837036133,0.22328482568264008,2139.5
"[0, 0, 3, 0, 0, 0, 1, 1, 0]",0.5289151668548584,0.21843381226062775,2102.7
"[0, 0, 3, 0, 0, 0, 1, 1, 1]",0.5301406383514404,0.26195424795150757,2126.7
"[0, 0, 3, 0, 0, 1, 0, 0, 0]",0.5039408206939697,0.2198198139667511,2048.5
"[0, 0, 3, 0, 0, 1, 0, 0, 1]",0.5180163383483887,0.22605682909488678,2054.9
"[0, 0, 3, 0, 0, 1, 0, 1, 0]",0.5437321662902832,0.2343728393316269,2046.9
"[0, 0, 3, 0, 0, 1, 0, 1, 1]",0.5320355892181396,0.23451143503189087,1968.5
"[0, 0, 3, 0, 0, 1, 1, 0, 0]",0.5301163196563721,0.2203742265701294,2046.9
"[0, 0, 3, 0, 0, 1, 1, 0, 1]",0.5338287353515625,0.21995842456817627,2046.9
"[0, 0, 3, 0, 0, 1, 1, 1, 0]",0.5689327716827393,0.23229382932186127,2048.5
"[0, 0, 3, 0, 0, 1, 1, 1, 1]",0.523709774017334,0.5222453474998474,2046.9
"[0, 0, 3, 0, 0, 2, 0, 0, 0]",0.5946786403656006,0.23243242502212524,2022.9
"[0, 0, 3, 0, 0, 2, 0, 0, 1]",0.5131368637084961,0.22605682909488678,2041.3
"[0, 0, 3, 0, 0, 2, 0, 1, 0]",0.5276751518249512,0.23312543332576752,2027.7
"[0, 0, 3, 0, 0, 2, 0, 1, 1]",0.5309205055236816,0.23340263962745667,2046.9
"[0, 0, 3, 0, 0, 2, 1, 0, 0]",0.5332033634185791,0.22162161767482758,2032.5
"[0, 0, 3, 0, 0, 2, 1, 0, 1]",0.5399763584136963,0.219265416264534,2028.5
"[0, 0, 3, 0, 0, 2, 1, 1, 0]",0.5536696910858154,0.22383922338485718,2054.9
"[0, 0, 3, 0, 0, 2, 1, 1, 1]",0.5395927429199219,0.6561330556869507,2002.1
"[0, 0, 3, 0, 0, 3, 0, 0, 0]",0.5375888347625732,0.22633402049541473,2046.9
"[0, 0, 3, 0, 0, 3, 0, 0, 1]",0.5255377292633057,0.22245322167873383,1971.7
"[0, 0, 3, 0, 0, 3, 0, 1, 0]",0.5487637519836426,0.2320166379213333,2058.1
"[0, 0, 3, 0, 0, 3, 0, 1, 1]",0.5356435775756836,0.23908524215221405,2037.7
"[0, 0, 3, 0, 0, 3, 1, 0, 0]",0.54193115234375,0.22273042798042297,2046.9
"[0, 0, 3, 0, 0, 3, 1, 0, 1]",0.5384912490844727,0.21954262256622314,2050.1
"[0, 0, 3, 0, 0, 3, 1, 1, 0]",0.5438938140869141,0.2281358242034912,1984.5
"[0, 0, 3, 0, 0, 3, 1, 1, 1]",0.5713911056518555,0.24033263325691223,2037.7
"[0, 0, 3, 0, 0, 4, 0, 0, 0]",0.5146524906158447,0.22730422019958496,2037.7
"[0, 0, 3, 0, 0, 4, 0, 0, 1]",0.5843245983123779,0.22134442627429962,2022.9
"[0, 0, 3, 0, 0, 4, 0, 1, 0]",0.5303997993469238,0.23575884103775024,2027.7
"[0, 0, 3, 0, 0, 4, 0, 1, 1]",0.5326690673828125,0.23478864133358002,2041.3
"[0, 0, 3, 0, 0, 4, 1, 0, 0]",0.5410137176513672,0.2181566208600998,2032.5
"[0, 0, 3, 0, 0, 4, 1, 0, 1]",0.5340781211853027,0.219265416264534,2054.9
"[0, 0, 3, 0, 0, 4, 1, 1, 0]",0.5842909812927246,0.23298683762550354,2042.1
"[0, 0, 3, 0, 0, 4, 1, 1, 1]",0.5540850162506104,0.23617464303970337,2054.9
"[0, 0, 3, 0, 1, 0, 0, 0, 0]",0.5243077278137207,0.22688843309879303,2122.3
"[0, 0, 3, 0, 1, 0, 0, 0, 1]",0.5055255889892578,0.21995842456817627,2133.9
"[0, 0, 3, 0, 1, 0, 0, 1, 0]",0.5003347396850586,0.22286902368068695,2118.7
"[0, 0, 3, 0, 1, 0, 0, 1, 1]",0.5404524803161621,0.2203742265701294,2122.3
"[0, 0, 3, 0, 1, 0, 1, 0, 0]",0.5086352825164795,0.2220374196767807,2107.5
"[0, 0, 3, 0, 1, 0, 1, 0, 1]",0.5424139499664307,0.21690921485424042,2125.1
"[0, 0, 3, 0, 1, 0, 1, 1, 0]",0.5599274635314941,0.22286902368068695,2139.5
"[0, 0, 3, 0, 1, 0, 1, 1, 1]",0.5379989147186279,0.24698545038700104,2131.5
"[0, 0, 3, 0, 1, 1, 0, 0, 0]",0.5324499607086182,0.23173943161964417,2024.9
"[0, 0, 3, 0, 1, 1, 0, 0, 1]",0.5541732311248779,0.22577962279319763,2048.5
"[0, 0, 3, 0, 1, 1, 0, 1, 0]",0.5449693202972412,0.2432432472705841,2037.7
"[0, 0, 3, 0, 1, 1, 0, 1, 1]",0.5514039993286133,0.24227304756641388,2022.9
"[0, 0, 3, 0, 1, 1, 1, 0, 0]",0.537480354309082,0.227027028799057,2054.9
"[0, 0, 3, 0, 1, 1, 1, 0, 1]",0.5502052307128906,0.21566180884838104,2037.7
"[0, 0, 3, 0, 1, 1, 1, 1, 0]",0.5521857738494873,0.23118503391742706,2034.1
"[0, 0, 3, 0, 1, 1, 1, 1, 1]",0.5294184684753418,0.5117117166519165,2037.7
"[0, 0, 3, 0, 1, 2, 0, 0, 0]",0.5421321392059326,0.23243242502212524,2041.3
